,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
1267,11114	1970	Graduation	Together	19656	1	0	08-02-2013	94	25	4	9	6	8	32	3	2	1	3	7	0	0	0	0	0	0	3	11	0,"I wasn't sure what to expect with these, but they are like a sugar wafer with a light, creamy peanut butter filling. I was pleased with the fact that they aren't as sweet as many cookies are and the filling is pleasantly fatty on the tongue. They aren't really reminiscent of Nutter Butter cookies, except that they do have a peanut butter filling, but are delicious nonetheless. The only small point about them which I don't like is that it is difficult to break the cookies apart. They tend to tear off in ragged and uneven blocks. This is a trivial matter, but makes portion control a little more troublesome and creates more crumbs in the bag."
1268,5429	1948	PhD	Married	45579	0	1	20-08-2013	10	145	1	33	2	1	1	1	4	1	4	6	0	0	0	0	0	0	3	11	0,"We've been using these for years and used to be able to buy them in grocery stores.  For the last year or two, we've only found them on-line.  They are are extremely easy to use, particularly when driving as only one hand is needed, and xylitol is actually good for your dental health."
1269,9400	1958	2n Cycle	Single	85485	0	0	21-06-2014	73	630	26	611	44	18	54	1	6	6	6	2	0	0	0	0	0	0	3	11	0,"Zuke's produces some great products. Recently, I tried the ""Natural Purrz"" healthy moist cat treats (Savory Salmon flavored). The nice things about these treats is that they are low-calorie (only 2 calories per little moist treat). Also, Zuke's products are made with high quality protein and grains, and all ingredients come from the US (Made in the USA!). That said, these small treats remind me of my cat's monthly Heartgard medication - it's only palatable to some cats. Seamus, my fatty tabby, likes these, but not as much as the Greenie crunchy treats. Echo, my svelt black cat, won't touch these moist treats. Overall, they are a great option for a low-calorie treat, but use in moderation. It also comes in a ""tender chicken"" flavor.<br /><br />The active ingredients in Natural Purrz (Savory Salmon) include: salmon, barley flour, rice flour, vegetable glycerin, malted barley, tapioca, gelatin, water, menhaden fish oil, brewer's yeast, natural flavors, lecithin, cultured whey, acetic acid, salt. Vitamins and Minerals: Vitamins A, D3, E, B12, taurine, ascorbic acid (Vitamin C) calcium pantothenate, riboflavin (B2) niacin, thiamine mononitrate (B1), pyridoxine hydrochloride (B6), folic acid, zinc oxide, sodium selenite (source of selenium).<br /><br />So, overall, one paw down for overall palability... That said, they don't go to waste - while the protein content is likely too high for my dog, JP loves these as small additions to his Kong toy..."
1270,1740	1944	Graduation	Married	55956	0	0	07-04-2014	22	760	38	104	50	9	38	2	7	3	4	4	0	1	0	0	0	0	3	11	0,"My husband and I have been tea drinkers for years. I find the Taylor's of Harrogate Earl Gray, which is one of our<br />favorites, as the best Earl Gray we have tried. We have tried other Earl Gray's which are either too bitter, too<br />dull or have too much vanilla in them.  Taylor's of Harrogate strikes just the right note with us.  I know tea is a matter of taste, but I would recommend the Earl Gray at Taylor's to anyone who is trying to find just the right blend.  We always purchase it from Amazon as it comes quickly and we know it will be fresh."
1271,7488	1963	Master	Single	64191	0	1	22-01-2013	30	420	15	186	151	38	15	3	5	3	13	3	0	0	0	0	0	0	3	11	0,"We adopted a neighborhood cat a few months ago. She is very nice, but had horrible breath even after we started feeding her various special cat foods. Otherwise great cat, but when she would yawn in your lap, you had to fight fainting.<br /><br />We took ""Dentabites"" more for fun since our cat loved other whiskas tempations we tried with her, but well, thought let's try to see if it really can do anything about her breath. After about a week of giving her dentabites, we noticed her breath ""improved"" and after 2 weeks it was amazing. Her bad breath is almost completely gone, or gone as much as it can without brushing teeth i suppose. We didn't change anything in her diet at the time so we were pretty sure it was dentabites that did the job. Also, since then, we've been feeding her various foods but keep the dentabites snacks and bad breath hasn't returned... one more point to be sure that Dentabites really work.<br /><br />Really great product. Just a few treats a day make enormous difference. Highly recommended."
1272,195	1972	Graduation	Single	38808	1	0	26-08-2012	21	125	17	52	3	19	30	4	5	1	4	8	1	0	0	0	0	0	3	11	1,My Husband said it tastes wonderful!! Just like you would get in a restaurant....creamy and flavorful! Hightly Recommends this product!
1273,635	1966	Master	Married	57183	1	1	19-03-2013	51	464	5	64	7	0	70	8	9	1	7	8	0	0	0	0	0	0	3	11	0,"I have a 13 week old, 21 oz. tiny maltipoo. This food has been a lifesaver.  I tried about 6 others (top quality, expensive kibble) but he would only eat 3 or 4 pieces. This kibble size is perfect for his tiny mouth.  I have been softening it with water and adding tiny pieces of cooked chicken.  I can get him to eat about a tablespoon of this mixture, 5 times a day.  No more hypo attacks!"
1274,7527	1968	Master	Divorced	23748	1	0	21-11-2012	97	6	6	29	12	15	8	3	2	1	3	8	0	0	0	0	0	0	3	11	0,"Hands down, this is the best of the Soft Torrone. Enjoying this nougat without fear of breaking your teeth is a definite plus-especially in the cold winter weather.  Makes a very nice gift-very appreciated.<br /><br />These individually wrapped pieces in nice little boxes is a special treat.  Savor orange, lemon, vanilla soft nougat.  Especially like the portrait of Julio Verne. 20,000 Leagues Under the Sea, anyone?"
1275,10319	1971	Graduation	Married	66303	0	1	26-02-2013	56	1090	12	96	16	12	60	4	3	4	11	8	0	1	0	0	0	0	3	11	0,"I discovered this product years ago at a local asian market.  This is a miracle cure for an upset stomach, car sickness, seasickness, etc...My husband uses it when his IBS acts up.  When I go on a cruise, I bring one dose a day and I do not need to get the behind the ear tabs that I had used before.<br /><br />Before I found this, I would have to go get the ginger root, peel, slice, and steep to get a good tea for my stomachache, but this is tons more convenient.  Besides, who wants to do all that work when you are sick.<br /><br />The flavor is very strong so I found that I like it a little more watered down than it recommends but 1 or 2 ""doses"" when I am feeling queasy and it is gone."
1276,2296	1975	Master	Married	37368	1	0	16-12-2013	4	3	2	11	2	2	10	1	1	0	2	6	1	0	0	0	0	0	3	11	0,"This is an authentic Nonya curry paste from Prima Taste which is a brand that Singaporeans back home prefer over all others.  This particular packaging is the paste only and does not include the coconut mix (that comes in the boxed kit version) which needs to be purchased separately and added for authentic flavour. It's good for those that would like to use their own coconut milk or avoid coconut milk altogether.<br /><br />If you're looking for an authentic Singaporean yellow curry, this is the one, forget the other brands as they are nowhere close.<br /><br />The directions are simple and the dish is easy to prepare."
1277,10637	1964	Graduation	Married	40800	1	2	01-01-2013	77	24	0	27	8	30	10	2	3	0	3	7	0	0	0	0	0	1	3	11	0,I received my box of Pure Natural Bars right before going on a long road trip. I took several of the bars with me hoping that they would satisfy my hunger pangs while I traveled. I am pleased to report that these little snack bars did a great job of keeping my tummy happy and I didn't feel like I was eating something packed with preservatives or artificial ingredients. The mixture of fruits and nuts provides a sweet and nutty flavor experience that is a nice change from other bland or over-sweetened snack bars.<br /><br />Pros:<br />- Natural Ingredients<br />- Pleasant Texture<br />- Great Taste<br /><br />Cons:<br />- Wrapper is a little difficult to remove due to bars being slightly sticky<br /><br />Overall I recommend these snack bars for anyone who wants a convenient snack on the go without feeling guilty about artificial ingredients.
1278,2931	1978	Graduation	Divorced	71847	0	0	21-09-2012	95	737	21	106	55	63	210	0	6	7	9	3	0	0	0	1	0	0	3	11	0,My grandkids love these and they are HARD TO FIND....that's one of the reasons I got them on Amazon. I don't give them to the kids often but when I do they are VERY HAPPY1
1279,907	1975	Graduation	Married	46149	0	1	29-11-2013	36	254	6	71	4	0	27	5	5	1	7	5	0	0	0	0	0	0	3	11	0,great tuna. Nice chunky texture. You can actually taste the tuna instead of the salt.
1280,3698	1983	Graduation	Together	78687	0	0	09-08-2012	13	817	185	687	145	55	241	1	4	6	8	2	0	0	1	0	0	0	3	11	1,"I started using Splenda several years ago and was happy to find a sugar substitute that didn't leave an aftertaste.  Then I started doing research last year after hearing negative things about long term use of some of the chemicals in Splenda.  I found Ideal in the process and gave it a try.  I like the taste of it over Splenda and so far the scientist haven't found any bad things about it.....yet.  If you want to know how Ideal tastes just chew a stick of sugar free gum, it's got the same sweetener in it as Ideal."
1281,9516	1971	2n Cycle	Divorced	49118	0	0	18-08-2012	90	620	54	239	99	98	119	2	9	7	10	7	0	1	0	0	1	0	3	11	1,"Chinese Hot Mustard, to my taste, is powerfully hot with a sweet aftertaste.  This product is neither.  Bland and expensive"
1282,679	1957	PhD	Married	37633	1	1	20-09-2012	49	13	4	20	0	0	1	2	1	0	3	9	0	0	0	0	0	0	3	11	0,I have enjoy every bite!!!!<br />I would and will order more in the future!<br />Such a great gift!!<br />It was so fresh when it arrived!!
1283,7384	1951	Master	Together	39767	0	0	21-07-2013	18	113	61	204	34	26	47	2	7	1	7	8	0	0	0	0	0	0	3	11	0,"These chips are great!  They look almost like a flattened rice cake, but taste so much better, more like a potato chip. The bbq flavor is delicious. They are very low in fat and full of flavor. It is easy to eat an entire bag of these!"
1284,5043	1951	Basic	Married	26997	0	0	05-11-2012	89	7	23	78	133	49	144	2	4	2	5	7	0	0	0	0	0	0	3	11	0,"I love this coffee.  I like light roast, but many of them have little flavor.  Green Mountain Breakfast Blend has a nice smooth, full taste without being harsh.  The flavor of some dark roasts leave me with the impression I could get the same effect by just licking the bottom of a dirty ashtray.  (Sorry, dark-roast lovers - I tend to be overly sensitive to bitterness.)"
1285,5267	1970	Graduation	Divorced	33986	1	0	14-03-2013	43	16	2	18	2	1	5	1	1	0	3	7	0	0	0	0	0	0	3	11	0,"This is an excellent product prepared the traditional way. It is not intended to be soaked, but further used in traditional recipes. Get a Greek cook book or buy the prepared version!<a href=""http://www.amazon.com/gp/product/B000LRIJ82"">Greek Style Caviar Spread - Taramosalata (krinos), 14oz</a>"
1286,339	1972	PhD	Married	57091	0	1	23-11-2012	82	462	0	24	6	0	4	2	9	2	5	7	0	1	0	0	0	0	3	11	1,"Think its wonderful that there is such a product for diabetics. Unfortunately the flavor is definitely not equivalent to very good milk or dark chocolate (ie Godiva, Dove etc). It nice that there is something available for those who can't eat regular chocolate. I bought the 5 pack from Chocoperfection website ($21 for 5 bars, free shipping). It came quickly, well packaged, fresh, not melted, good communication via email. Unfortunately the milk chocolate flavor is reminiscent of cheap ""chocolate"" (think inexpensive chocolate flavored Easter bunnies or dollar store ""chocolate""). Someone in another review had mentioned this, and I do agree. Cheap chocolate flavor is not necessarily a bad thing. My husband likes that flavor. Keep in mind my perspective is from someone who typically eats the real deal, your mileage may vary especially if you haven't had the real deal in a while. The raspberry dark chocolate flavor and mint dark (received a mini sample of that one) tastes better than the milk and plain dark in my opinion.<br />There is also a product called ""DeMets sugar free turtles"", available in Walgreens and Walmart, $2.00 a bag. They are also made with Erythritol (like Chocoperfection) instead of the usual suspects of malitol (that's in the Russelstover sugar free stuff) that cause GI issues. Can't tell there is no sugar in the Demets and no upset."
1287,2516	1969	2n Cycle	Married	46831	1	1	08-06-2013	84	22	2	10	6	4	34	2	1	2	2	4	0	0	0	0	0	0	3	11	0,"These are great dog treats, and cheaper than elsewhere. The dogs would have written this review, but their vocabulary is limited."
1288,9010	1972	Master	Married	83151	0	0	10-02-2013	80	968	147	842	137	42	210	1	5	7	10	2	1	0	1	1	0	0	3	11	1,One of my New Years Resolutions is to eat more whole grains so I've been substituting this White Winter Wheat where ever all purpose flour is asked for. Tonight I made up pie crust & cookies.<br />Lost a few pounds & my blood sugar is much more stable.<br />Very happy with the quality no dust in with the grains.<br />Grinds up beautifully!
1289,378	1971	Graduation	Married	52531	0	0	30-12-2012	68	283	112	151	51	72	125	2	7	2	10	6	0	0	0	0	0	0	3	11	0,First had this tea at a high-end steak house.  Couldn't find it locally.  Very mild caramel scent and flavor.
1290,4808	1956	Graduation	Married	15759	0	0	05-09-2013	12	1	2	5	6	0	3	1	1	0	2	7	0	0	0	0	0	0	3	11	0,"I frequently use tea bags in my Keurig (tea brews very nicely without a holder or anything - simply place a tea bag or two where the k-cup would go, of course leaving the tag hanging out), but I can't resist ordering this k-cup regularly.  It's one of my top 3 herb teas, and is very refreshing.  Orange spice describes it perfectly.  Lovely hot or iced.  The k-cup makes a perfect brew.  Wonderful late at night because it's caffeine free."
1291,5068	1971	Graduation	Single	22804	1	0	31-07-2013	75	14	1	7	2	1	1	1	2	0	2	9	0	0	0	0	0	0	3	11	0,"This is so gross.  Zico should be ashamed!<br /><br />My reflex pulled the bottle back before too much got in my mouth after it hit my tongue.<br /><br />We gave the rest to my sister to put in her work fridge with a sign that said, ""Healthy but gross"""
1292,7628	1973	2n Cycle	Married	43050	1	0	18-03-2014	10	30	5	24	6	3	8	2	2	0	4	5	0	0	0	0	0	0	3	11	0,"I purchased these expecting little as it is organic.I find that organics and no saly products like chips find value by filling you up more than the national brands.<br /><br />I coudn't believe the tastye as ity was phenominal.tasted like the buttery pretzels in the stores but also had much much better taste.<br /><br />lenghth of shelf life must be considered though if you purchase by the case.But, this new ingrediant for me is just the best.<br /><br />Spelt is spelled tastety."
1293,7128	1977	PhD	Single	42997	1	1	07-12-2013	91	4	0	5	0	1	5	1	1	0	2	7	0	0	0	0	0	0	3	11	0,"I bought this tea on sale, without having tried it previously.  Big mistake.  The tea is practically flavorless.  Save your money and try something else instead."
1294,2811	1963	PhD	Single	48918	1	1	12-04-2014	21	52	0	9	0	0	1	2	1	0	4	4	0	0	0	0	0	0	3	11	0,"I'm from Germany and have been drinking this tea for years. Now living in the States, I thought I have to forever live without it! I didn't want to spend $4 or more at Trader Joes.. not at the rate I'm drinking this stuff. And I don't like green or black tea. Hot in the winter, cold in the summer, and the kids love it too! I found this on Amazon and wow! this is awesome! Way better than the individual tea bags! Add some vanilla or carmel sirup or (for adults) some Amaretto! Heavenly!!!"
1295,3551	1954	Master	Together	60033	0	1	29-03-2014	28	62	1	57	19	11	48	2	2	1	5	2	0	0	0	0	0	0	3	11	0,"As per instructions, I cleaned up the cat waste in the area, then sprinkled Scram Cat.  In 2 days the feral cats in my neighborhood were using the area as a litterbox again!  If it rains, you need to reapply.  The stuff has a decent odor.  The bag doesn't go that far. I'd love to give the bill for this bag and all the other methods I've tried to the neighbor who started feeding a couple of stray cats.  The population is probably at least 30 now."
1296,1663	1978	PhD	Together	34043	1	0	25-10-2013	97	20	2	14	3	0	10	1	2	0	2	9	0	0	0	0	0	0	3	11	0,"Wow..Picked this tea up on a whim. Glad I Did.  The flavor of this tea is outstanding.  The cinammon is sweet, with a dash of spice,  I find the apple ""flavor"" to be a true apple taste.  Very aromatic once brewed.  I'll admit I didnt dig the aroma from the dry teabag."
1297,5543	1966	Graduation	Together	57811	0	1	24-06-2013	49	545	7	114	37	21	78	5	7	2	11	5	0	1	0	0	0	0	3	11	0,I usually feed Earth's Best baby food to my grandson. He has never had a reaction of any kind to any baby food I have given him. This is the first time I have tried this particular variety pack. I fed him the Peach Oatmeal Banana and Apples and Apricots for breakfast this morning. Shortly after I noticed he was scratching. I looked and he had a rash. I remembered reading a baby food review where someone mentioned an allergy so I checked and yes it is this variety pack. I don't know what is in it that would cause this type of reaction. Unfortunately I fed him two different jars so I don't know which one caused it but I don't want to take a chance of him having another one so out they go. Just thought I would let others know.
1298,1577	1946	Graduation	Married	78569	0	0	19-02-2014	14	558	79	622	207	175	95	1	4	6	4	1	0	0	1	0	0	0	3	11	1,"Tried it three different ways: black, just cream and cream & sugar. This was such a smooth flavor that I enjoyed drinking it all three ways, which has never happened before. I also love the pod design; I used my regular coffee machine, so the pods make clean up quick & easy."
1299,10641	1978	Graduation	Single	7500	1	1	27-12-2012	5	6	5	4	13	4	25	4	2	1	3	6	0	0	0	0	0	0	3	11	0,"Even with shipping charges this is still cheaper than purchasing from a pet store, plus it arrived quickly. My cat is 15 and was developing health issues, the vet said he needed more water content and this brand has the best gravy ever. I switched him from an all dry diet to two pouches a day of Wellness, with a bit of dry sprinkled on top and he loves it. Cleans the bowl!"
1300,5336	1971	Master	Together	157733	1	0	04-06-2013	37	39	1	9	2	0	8	0	1	0	1	1	0	0	0	0	0	0	3	11	0,"These are a good alternative to chicken eggs. I soak 2 tbs. in 1/2 to 3/4 c. water for about 15 min. or till they're really gelatinous like an egg, then add them to baked goods recipes. They help moisten and bind gluten free baked goodies. 4 stars is because they're a bit bitter tasting (not too noticeable if mixed with molasses or honey though)."
1301,6024	1953	Graduation	Together	94384	0	0	04-03-2013	62	1111	24	790	160	45	172	0	5	8	5	2	0	1	1	1	0	0	3	11	1,"There's a lot to say about this cat food but I will just mention one thing: This evening I brought home some grilled chicken and offered the leftovers to my male cat, he tried some but would not eat anymore and continued to meow at me. I then took away the ""people"" chicken and gave him the Weruva paw licken' chicken and he gobbled it up as if he had not eaten in days."
1302,1878	1985	2n Cycle	Married	23148	0	0	18-02-2014	83	4	6	8	6	3	10	1	2	0	3	7	0	0	0	0	0	0	3	11	0,"The steel-cut oatmeal has the best taste and texture, and the Quick & Easy is exactly that!"
1303,3099	1970	Graduation	Divorced	44267	1	1	25-02-2013	48	183	5	65	3	5	49	5	5	2	4	9	0	0	0	0	0	0	3	11	0,You need the additional K-Cup plastic brewer in order to use these cups.  THEY ARE NOT THE TRADITIONAL K-CUPS!!!  Make sure you know what you are buying as you cannot return them.
1304,6055	1979	Graduation	Married	71626	0	0	01-11-2012	94	546	72	376	94	145	72	1	5	5	8	3	0	1	0	0	0	0	3	11	0,"Agree with most posters that this is really the best. I don't know if the price is right, but considering this might be a 4-6 month supply for me, I'm satisfied. Just don't buy the little jar of ""Thai Kitchen"" green curry, whatever you do. I will be throwing it away now that this Mae Ploy has arrived."
1305,5841	1966	Graduation	Together	60894	0	1	28-06-2013	61	606	7	155	10	0	54	5	10	3	8	7	0	0	0	0	0	0	3	11	0,"I know these are an acquired taste. I only like the ones that are plain cheese.  They are very salty, but for a low carbohydrate, low calorie snack they provide a good crunch. And they do taste like cheese."
1306,3972	1976	Graduation	Together	50200	1	1	03-04-2013	70	266	6	51	8	6	64	6	7	1	5	8	0	0	0	0	0	0	3	11	0,This is the only place where I can find the pineapple flavor. The product is great!
1307,4394	1965	PhD	Married	81051	0	0	23-05-2014	43	1142	29	249	38	29	14	1	5	5	12	2	0	1	1	0	0	0	3	11	0,"I love the flavor of the Marley Coffee & Tea One Love Organic Coffee. To me it has a very rich aroma. I love the smell of this Coffee. I love the taste also. It wasn't too strong or too weak. The taste was just right. The taste was not in the least bitter and I did not have to add a sweetner or cream. It was als very easy to use, no measuring. Just pop in one pod for one cup of coffee."
1308,5758	1982	Graduation	Married	65169	0	0	14-01-2014	23	1074	0	69	0	0	46	1	10	4	13	6	1	0	1	1	1	0	3	11	1,"Well, what can I say. It's oregano and it's a lot of it. I think I'll die of old age before I consume this whole thing. The weight looks like this isn't too much, but it's dried leaves, very light. Oregano is supposed to be very high in antioxidants, so there you have it. I have to say that all these health-related rules of thumbs are confusing, and you can find reports claiming directly opposite things, for example, isolated antioxidants (pills, basically) don't seem to do squat in humans (in petri dishes they do work). But when consumed as food they seem to work, and oregano is very rich in this stuff. And, all else aside, it tastes great, so this option here is clearly recommended, at least because it's cheaper than buying small jars in stores. I'm very satisfied with this product, and I will gladly reorder (assuming I live long enough to need a refill!)."
1309,6658	1972	Graduation	Together	59868	0	1	22-07-2013	37	771	51	154	54	10	154	7	11	2	12	6	0	0	0	0	0	0	3	11	0,I love the product and will recommend it to anyone who would like to try it. It make a very tasty soup.
1310,4603	1960	PhD	Married	65695	0	1	31-01-2014	50	371	32	189	0	58	6	2	5	4	10	4	0	0	0	0	0	0	3	11	0,"First had this at the San Diego Zoo and it got my attention right away!  It's soooo good without being sweet!!  Hunted it down and bought a bunch, love this stuff!!"
1311,8427	1956	Master	Single	64857	0	0	23-11-2012	78	556	14	717	210	0	43	1	7	5	10	4	0	0	0	0	0	0	3	11	0,"Had to use twice as much of this as Medaglia D Oro to obtain the same strength. If you like Columbian, then maybe this is for you."
1312,10260	1965	Master	Together	45143	0	1	26-08-2013	74	202	5	74	11	5	14	3	6	1	5	7	0	0	0	0	0	0	3	11	0,"After searching around for affordable imported amarena cherries, these Roland brand cherries came up at Amazon. Because of the great price and the fact that they seemed ""authentic"", i decided to purchase them -- all seven pounds of them. Unfortunately, the cherries don't have that richness of the Fabbri brand, and the syrup is more ""medicine"" like than I was hoping (almost too much like that old cherry tylenol taste I recall as a kid). The cherries were chewy but didn't release a lot of juice; and there is no visible expiration date on the large can, though the copyright date is 2004. Basically I feel that they are a glorified darker version of maraschino cherries with a thicker syrup. if you want a real amarena experience, stick with the more expensive Fabbri brand for sure. Or, find out what brand of amarena cherry is used at Carnevino restaurant in Vegas... that's where i first learned about amarene, and they changed they way i think about cocktails!"
1313,7143	1955	2n Cycle	Together	74805	0	1	06-11-2013	14	209	162	209	41	162	37	5	4	7	10	2	0	0	0	0	0	0	3	11	0,"<a href=""http://www.amazon.com/gp/product/B003N0ZEKU"">Gloria Jean's Coffees,Butter Toffee K-Cup Portion Pack for Keurig K-Cup Brewers (Pack of 50)</a>Love love love this coffee!! Definitely a winner.  I'm a coffee junkie and highly recommend this flavor~"
1314,8789	1989	2n Cycle	Married	59060	1	0	11-01-2014	77	35	40	111	36	40	12	3	3	1	7	4	0	0	0	0	0	0	3	11	0,"I had high hopes for this Taco Bell Jalapeno Sauce.  My family and I enjoy most Taco Bell products; both from the restaurant and the in-store products.  I love their Fire Sauce, and wish they sold it in bottle form at the grocery store.  So when I saw this new Taco Bell Bold & Creamy Jalapeno Sauce, I was excited to try it.  I really enjoy just about anything spicy, so my hopes and expectations were high.  Now that I have tried this sauce, I am somewhat disappointed yet find it to be a good addition to most Mexican foods that I enjoy.<br /><br />The name of the product clearly states ""Bold & Creamy.""  I agree with the creamy aspect of their claim, but feel that the word bold should be changed to something less aggressive, like tangy.  You definitely detect notes of Jalapeno peppers in the sauce, but it is quite subdued and has a somewhat artificial taste.  But I'm not bashing the product or saying that it isn't tasty.  I have found my favorite use of this product is with tacos and burritos.  I add a light amount of the Taco Bell Jalapeno Sauce to my soft and hard shell tacos, and then add generous amounts of Taco Bell Fire Sauce (I hoard packets of that stuff and always try to get as much of it as I can whenever I visit the Taco Bell drive-thru).  The Jalapeno sauce gives the tacos a bit of a sour cream flavor, while also added just a slight bit of Jalapeno kick.  I have tried this sauce with several other things from sandwiches to salads, and even a spicy chicken wrap.  While I didn't mind the sauce with the wrap, I didn't enjoy it at all with sandwiches and salads.<br /><br />Overall I will likely continue to purchase this product going forward, but I think a single bottle will last quite some time.  It doesn't have a good enough taste to stand on its own, as a dip or as a replacement for other sauces that I enjoy.  I don't find it to be nearly spicy enough, but I also understand that making it much more spicy would likely limit their sales to a more specific consumer market.  It is an above average product that is a solid compliment to some Mexican dishes, but I don't see this becoming a best seller among the Taco Bell brand name.  But I don't think the product is the type that most people will either love or hate.  It falls right in the middle, and I think most people will find it to be moderately satisfactory.  Go ahead and give it a try for yourself.  I suggest picking up a single bottle before buying a lot of 6, as they sell on this site, just to make sure you enjoy it enough to consider stocking up with that quantity.  I hope you enjoy it.  =o)"
1315,6197	1962	PhD	Single	27238	1	1	20-04-2013	39	37	0	17	0	0	3	3	3	0	3	9	0	0	0	0	0	0	3	11	0,Ignore any negative comments.  I have never given this to anyone who did not love it.
1316,4554	1965	Graduation	Together	47009	0	1	01-10-2013	89	171	45	73	59	10	90	4	3	2	8	4	0	0	0	0	0	0	3	11	0,"I try to keep these Rice Krispie treats on hand for an occasional treat for my grandson who is allergic to peanuts and cannot have most candies.  They are soft and chewy and have a nice flavor, but the sugar content is very high, so I definitely limit his consumption of them."
1317,4937	1973	2n Cycle	Married	46094	1	1	10-06-2014	62	12	2	20	3	2	5	1	1	0	3	7	0	0	0	0	0	0	3	11	0,"This is the third brand of cat food I have tried in hops of finding something that my cat will not throw up.  I am giving this item three stars as I am still having issues, but not as many as I had with two other foods."
1318,1920	1972	Graduation	Married	40321	1	1	29-07-2013	59	44	4	21	6	0	27	2	3	0	3	7	0	0	0	0	0	0	3	11	0,"These are great and I'll be ordering them again as I cannot get them locally anymore. There are other variations on the original but none that compare.<br /><br />Evidently, some mis-directed marketing bloke must have thought they could increase market share by modifying the original corn nuts into something more ""corn chip like"" (taste like corn chips). Not sure it it was the same guy who is pushing the different flavors but the ones I ordered here, these are the great original and they taste the same as when the packing told a story about how Native Americans (but it was so long ago I'm not sure they said it exactly that way) used to make these and take them on long journeys to live off of. I was happy to be able to find these again via Clinton's Vice President's invention."
1319,8749	1984	Graduation	Together	37235	1	0	01-02-2014	68	20	2	9	4	6	20	1	1	1	2	4	0	0	0	0	0	0	3	11	0,"I've had my 5month old Malti-Poo for about 3 weeks; and being a first-time trainer, I was doubtful. I found these mini treats, and the bag had awesome reviews from a good amount of people. The treats weren't pricey at all, and I went ahead and bought them. My dog absolutely loves these. They're moist, small, and perfect for training. She listens so well when I bring these out, and she hasn't gotten tired of them at all. She's perfected two new tricks on top of repeating her old ones in just a matter of one day! The only negative I would say is that they do have a particular smell since they are very moist and natural. Overall, these treats are a huge success!"
1320,1650	1960	Master	Married	81843	0	0	22-04-2013	13	779	86	537	34	69	138	1	5	9	12	3	0	0	0	0	0	0	3	11	0,"Low cal with no added ingredients, great for weight gain prone dogs. My dog has kidney disease and this treat has no phosphorous or added sodium. Good price for quality and quantity. Container is added bonus - product stays fresh and is reusable (I use it to pack dry dog food on short trips)."
1321,10377	1958	Master	Together	46692	0	1	06-06-2013	37	170	6	97	24	12	88	3	6	1	5	6	0	0	0	0	0	0	3	11	0,"Wasn't sure if this coconut oil would pass the tests but it did. It's organic, extra virgin, cold pressed, not refined or deodorized or bleached. After my first order, I reordered the larger size and am getting it auto shipped from now on. I have started using this to replace all but olive oil and flaxseed oil so am glad that it comes in various sizes. I already use it for a moisturizer and if I ever need a bug repellant, I am going to use this. It's what they use in Panama for the skeeters and cheetras(no see ums)."
1322,9206	1968	Graduation	Together	77382	0	1	07-01-2014	36	491	48	231	112	105	134	2	5	7	12	1	0	0	1	0	0	0	3	11	0,"Didn't like this at all.  I have always used McCormick raspberry extract and love it.  The store I shop at regularly stopped carrying McCormick, so after reading the review I went for it and took a chance. This one tastes nothing like McCormick and to me has a medicinal  after taste to it.  It also has a funky brownish color.  This does not contain any alcohol just extract and glycerine.  I thought maybe alcohol would help reduce the medicinal taste.  I added Ciroc Berry flavored vodka to lighten the color and improve the flavor.  That didn't help either.  Won't be buying this one again."
1323,10971	1977	Graduation	Single	37774	2	0	03-09-2012	28	173	8	107	7	2	176	4	7	2	3	9	1	0	0	0	0	1	3	11	1,"Our little guy had a terrible problem with skin allergies.  The first visit to the vet ended in a diagnosis of a possible flea allergy and a steroid shot.  The shot cleared him up, but it returned about a month later.  I didn't think it was a flea allergy because he didn't have any fleas, but the vet said all it takes is one flea bite, and so we started there.<br /><br />When it came back I decided not to pay the vet for a process of elimination that we could do on our own.  So I did some reading and found out that another common cause of skin allergies, other than fleas, is grain.  So I ordered a case of the canned venison and green pea and a bag of the dry duck and green pea, both by Natural Balance.<br /><br />The skin condition cleared up beautifully.  That was about a year ago, and our little Tommy has, hopefully, gotten over his allergy because he has had some food containing grain lately with no ill effects.<br /><br />This saved us a lot of money in vet bills.  The cats love the flavor too."
1324,6398	1974	Basic	Married	18393	1	0	29-03-2014	2	7	10	13	16	0	4	2	3	0	3	8	0	0	0	0	0	0	3	11	0,"My current preference in coffees is more towards milder brews...especially at the start of a day. Daybreak morning blend gives me what I need in that first morning coffee: a definitive coffee taste, the caffeine kickstart, and the reassuring coffee smell that lets you know another day has started...<br /><br />It does so without being overpowering or bitter. I also enjoy this in the evening while reading, watching TV or sitting around and talking. You get what you need from a cup, but in moderation.<br /><br />Highly recommended for your K-Cup rotation of flavors..."
1325,9212	1962	Master	Married	72828	0	1	14-02-2013	17	1205	0	235	19	14	205	6	6	3	13	7	0	0	0	0	0	0	3	11	0,"Unlike most snacks, this one is full of nutritious ingredients.  You won't feel guilty enjoying it!"
